enrollment_id,X_train_feature,dropout_train
873,29 5 1 1 1 1,1
874,11 2 1 1 2 0,1
875,0 31 2 2 7 3,0
876,4 22 3 5 6 4,1
877,11 6 1 1 3 1,1
878,38 24 2 2 2 5,1
879,0 259 7 11 15 44,1
880,3 1 1 1 1 0,1
881,15 6 1 1 3 1,1
882,21 53 3 4 6 11,1
883,37 1 1 1 1 0,1
884,14 12 1 1 2 3,1
885,1 2 1 1 2 0,1
886,23 12 1 1 4 2,1
887,26 12 1 1 7 0,0
888,9 4 1 1 2 0,1
889,3 11 2 3 3 1,1
890,7 130 10 12 24 32,0
891,11 74 3 5 26 7,1
892,21 11 1 1 3 1,1
893,1 18 1 1 4 1,1
894,9 32 1 1 4 5,1
895,36 51 3 5 9 9,1
896,26 11 1 2 1 3,1
897,26 98 4 3 10 12,1
898,35 6 1 1 1 1,1
899,11 1 1 1 1 0,1
900,11 2 1 1 2 0,0
901,0 23 1 1 10 0,1
902,9 7 1 2 1 2,1
903,0 8 1 1 8 0,1
904,32 2 1 1 2 0,1
905,26 78 2 4 2 14,1
906,11 1 1 1 2 0,1
907,7 46 1 2 7 3,1
908,12 306 9 7 12 46,0
909,4 552 14 14 57 143,0
910,4 58 3 5 17 11,1
911,18 1 1 1 1 0,1
912,11 4 1 1 2 0,1
913,11 58 1 6 8 10,1
914,0 2441 29 17 67 117,0
915,11 16 1 1 2 4,1
916,28 19 1 1 2 8,1
917,0 14 1 2 5 2,0
918,21 72 6 6 10 7,1
919,18 90 4 6 7 23,0
920,0 1 1 1 1 0,1
921,10 824 8 12 61 76,1
922,11 995 17 18 196 113,0
923,11 12 1 1 2 1,0
924,29 35 1 2 2 1,1
925,24 17 1 2 4 3,1
926,5 486 5 12 43 62,1
927,11 5 1 1 2 1,0
928,5 18 1 1 6 2,1
929,13 424 10 12 12 56,0
930,26 9 1 1 2 1,1
931,3 21 2 2 2 1,1
932,4 13 1 2 3 1,1
933,15 199 6 12 45 45,0
934,1 35 4 6 5 9,0
935,4 115 3 5 24 22,1
936,29 25 2 2 8 2,1
937,26 1 1 1 1 0,1
938,38 11 1 2 1 1,1
939,4 1 1 1 1 0,1
940,36 1 1 1 1 0,1
941,31 8 1 1 4 1,1
942,20 21 1 2 1 0,1
943,7 55 2 3 10 8,1
944,6 136 5 8 13 30,0
945,22 7 1 1 3 1,1
946,20 2 1 1 2 0,1
947,18 125 2 3 6 28,1
948,15 1 1 1 1 3,1
949,15 73 3 11 7 23,1
950,7 122 6 6 25 3,0
951,14 5 1 1 1 1,1
952,9 16 2 2 3 4,1
953,7 87 7 8 16 21,1
954,10 129 3 4 4 12,1
955,12 615 15 13 45 116,0
956,4 78 8 8 9 24,1
957,11 85 5 5 14 19,0
958,29 1 1 1 1 0,1
959,22 673 15 17 46 75,0
960,7 95 3 4 20 2,1
961,4 180 5 7 11 35,0
962,1 45 1 3 4 10,1
963,18 66 3 3 7 3,0
964,2 1 1 1 1 0,1
965,18 40 4 5 4 12,0
966,37 36 1 1 2 10,1
967,26 1 1 1 1 0,1
968,29 18 1 1 7 1,1
969,7 131 11 9 31 35,0
970,16 3 1 1 3 0,1
971,4 12 1 1 9 1,1
972,9 7 1 1 2 1,1
973,4 9 1 1 7 0,1
974,4 104 8 8 21 28,0
975,0 83 3 4 7 10,1
976,0 6 1 1 2 1,1
977,21 463 10 11 34 8,0
978,17 27 1 2 4 3,1
979,21 8 1 1 6 0,1
980,6 1 1 3 3 4,1
981,26 12 1 2 2 3,1
982,4 21 2 2 7 4,1
983,21 64 9 5 15 6,0
984,16 1 1 1 1 0,1
985,16 103 4 7 6 16,0
986,4 1 1 1 1 0,1
987,11 1 1 1 4 4,1
988,5 1 1 1 1 0,1
989,11 73 4 9 12 2,0
990,20 5 2 2 6 4,0
991,7 6 1 2 3 1,1
992,1 1 1 1 1 0,1
993,18 3 1 1 1 0,1
994,28 19 3 3 4 6,1
995,11 22 1 1 1 1,1
996,18 22 2 3 5 4,1
997,1 23 2 2 4 2,1
998,7 8 1 1 4 0,1
999,15 3 1 1 1 0,1
1000,15 17 1 2 3 4,1
1001,1 7 1 1 3 1,1
1002,20 22 2 2 6 4,1
1003,7 54 4 5 10 9,1
1004,37 1 1 1 1 0,1
1005,15 23 2 2 3 6,1
1006,7 1 1 1 1 0,1
1007,31 175 1 4 3 28,0
1008,6 965 16 17 69 215,0
1009,18 35 3 4 7 7,1
1010,7 11 1 2 1 3,1
1011,7 7 1 1 1 1,1
1012,16 7 1 2 1 2,1
1013,11 236 5 8 43 22,1
1014,11 17 1 3 1 5,1
1015,15 53 1 2 6 13,1
1016,15 22 1 1 11 1,1
1017,15 13 1 1 3 3,1
1018,34 40 2 2 15 3,1
1019,4 370 10 7 56 95,1
1020,1 1 1 1 1 0,1
1021,7 134 5 6 15 27,0
1022,32 1 1 1 1 0,1
1023,9 62 4 5 8 7,0
1024,18 6 1 1 2 1,1
1025,11 32 1 2 6 9,0
1026,6 7 1 1 3 1,0
1027,17 411 14 14 30 51,0
1028,4 152 10 11 21 6,0
1029,0 110 3 7 5 11,1
1030,18 112 5 7 15 19,1
1031,7 25 2 3 8 3,1
1032,1 6 1 1 2 1,1
1033,31 15 1 1 3 2,1
1034,36 127 4 13 10 29,1
1035,13 47 5 7 17 6,0
1036,11 1 1 1 5 1,1
1037,2 2 1 1 2 0,1
1038,9 23 3 4 5 3,1
1039,2 292 11 12 46 12,0
1040,2 16 1 2 2 1,1
1041,8 10 2 2 2 3,1
1042,18 60 5 6 20 29,1
1043,9 1 1 1 1 0,1
1044,11 24 3 4 13 4,1
1045,12 473 10 10 37 3,0
1046,6 11 1 1 4 2,1
1047,7 9 1 1 1 1,1
1048,26 89 3 4 3 9,0
1049,9 204 7 11 20 58,0
1050,14 28 1 3 1 8,1
1051,7 14 2 2 6 1,1
1052,21 1 1 1 1 0,1
1053,7 1 1 1 1 0,1
1054,5 1 1 1 1 0,1
1055,37 2 1 1 2 0,1
1056,23 7 1 1 5 0,1
1057,15 3 1 1 3 0,1
1058,15 78 3 5 11 18,1
1059,2 6 2 2 2 1,1
1060,8 1 1 1 2 0,1
1061,7 111 4 5 13 10,0
1062,15 306 12 11 14 108,0
1063,11 31 4 3 13 0,1
1064,9 6 1 1 1 1,1
1065,11 2 1 1 2 0,1
1066,11 23 1 2 4 4,1
1067,2 9 1 1 2 2,1
1068,9 10 1 1 3 1,1
1069,18 160 9 8 22 11,0
1070,12 1 1 1 1 0,1
1071,11 213 7 6 18 49,0
1072,4 85 3 7 14 24,1
1073,1 26 2 3 1 6,1
1074,1 3 2 2 3 0,1
1075,1 180 3 8 14 30,1
1076,15 1 1 2 7 0,1
1077,11 92 3 5 8 21,1
1078,0 55 4 6 19 8,1
1079,6 1 1 1 1 0,1
1080,4 41 5 5 9 25,0
1081,4 5 1 1 2 1,1
1082,9 12 1 1 2 2,0
1083,7 12 1 1 7 0,1
1084,15 221 6 7 14 60,1
1085,35 1 1 1 1 0,1
1086,11 19 4 6 6 2,1
1087,15 2 1 1 2 0,1
1088,6 86 4 5 7 21,0
1089,3 24 4 5 2 4,1
1090,21 148 6 11 12 25,0
1091,20 1 1 1 1 0,1
1092,14 1 1 1 1 0,1
1093,18 1 1 1 1 0,0
1094,22 54 1 2 2 2,1
1095,7 156 5 7 20 30,1
1096,15 378 9 15 40 59,0
1097,15 19 1 1 1 5,1
1098,6 16 1 2 1 2,0
1099,4 45 2 4 8 11,1
1100,11 11 1 1 1 2,1
1101,12 22 1 1 2 5,0
1102,7 40 3 2 7 1,1
1103,11 24 1 1 2 4,1
1104,13 564 19 17 49 118,0
1105,4 37 2 4 14 3,1
1106,16 7 1 1 3 1,1
1107,25 1 1 1 1 0,1
1108,22 3 1 1 3 0,1
1109,22 8 1 1 2 1,1
1110,15 378 14 14 61 91,0
1111,26 23 1 1 4 2,1
1112,4 164 9 12 47 9,0
1113,11 22 2 4 2 1,0
1114,21 1 1 1 1 0,1
1115,6 9 1 1 4 0,1
1116,24 7 1 1 4 1,1
1117,9 13 2 2 4 2,1
1118,1 16 1 2 4 4,1
1119,15 107 5 6 20 23,1
1120,22 209 5 8 7 63,0
1121,7 37 3 3 6 4,1
1122,4 319 17 15 25 87,0
1123,9 1 1 1 1 0,1
1124,11 40 1 1 1 9,1
1125,31 21 1 1 3 5,1
1126,4 25 1 1 8 6,1
1127,11 30 1 1 11 4,1
1128,10 1 1 1 1 0,1
1129,24 21 2 2 5 5,1
1130,13 11 2 2 7 7,0
1131,23 7 1 1 4 0,1
1132,37 6 1 1 2 1,1
1133,11 2 1 1 2 0,1
1134,1 3 1 1 1 0,1
1135,5 5 1 1 1 1,1
1136,9 11 1 2 2 3,1
1137,33 1 1 1 1 0,1
1138,1 1 1 1 1 0,1
1139,4 171 5 9 35 97,0
1140,4 343 13 17 43 4,0
1141,4 167 4 8 10 44,0
1142,4 250 6 8 31 50,0
1143,7 236 2 5 35 42,0
1144,11 17 2 2 1 4,1
1145,23 1 1 1 1 0,1
1146,9 2 1 1 2 0,0
1147,16 275 4 10 26 36,1
1148,18 67 3 3 6 12,0
1149,12 1 1 1 1 0,1
1150,1 84 3 6 9 21,1
1151,7 78 1 2 9 14,1
1152,31 12 1 1 7 1,1
1153,12 16 1 1 5 0,1
1154,7 6 1 1 2 1,1
1155,22 27 1 2 3 8,1
1156,4 19 1 2 8 2,1
1157,10 1 1 1 1 0,1
1158,1 7 1 1 2 1,1
1159,3 2 2 1 2 0,1
1160,17 20 1 2 1 2,1
1161,11 4 1 1 4 0,1
1162,31 34 1 3 15 4,0
1163,18 116 7 7 14 10,1
1164,23 1 1 1 1 0,1
1165,18 325 7 8 51 53,0
1166,23 7 2 2 3 1,1
1167,28 1 1 1 1 0,1
1168,1 59 4 7 11 12,1
1169,4 17 1 2 4 0,1
1170,26 28 2 2 9 5,0
1171,0 22 1 1 3 6,1
1172,15 12 1 2 3 3,1
1173,36 6 1 1 2 1,1
1174,7 1 1 1 1 0,1
1175,31 6 1 1 2 1,1
1176,29 1 1 1 1 0,1
1177,9 8 1 2 2 1,1
1178,8 53 1 4 4 8,1
1179,0 2 1 1 2 0,1
1180,25 68 2 4 9 19,1
1181,21 1 1 1 1 0,1
1182,2 1 1 1 1 0,1
1183,11 22 3 5 3 1,1
1184,15 1 1 2 7 7,1
1185,12 9 2 2 7 0,0
1186,22 6 2 1 4 0,1
1187,4 8 1 1 2 2,1
1188,11 83 3 4 10 12,0
1189,30 494 8 10 22 39,0
1190,1 151 3 6 16 18,1
1191,4 207 10 10 24 46,0
1192,1 81 4 4 10 28,1
1193,7 49 2 3 5 9,1
1194,19 6 1 1 2 1,1
1195,11 18 1 1 2 1,1
1196,11 19 1 1 2 4,1
1197,16 630 10 13 48 70,0
1198,28 3 1 1 3 0,1
1199,11 11 1 1 1 3,1
1200,1 88 6 9 11 25,0
1201,17 139 2 6 6 18,0
1202,15 24 1 2 9 5,1
1203,12 7 1 1 2 1,1
1204,1 1 1 1 1 0,1
1205,12 11 2 4 2 2,0
1206,19 14 1 1 2 3,1
1207,12 1 1 1 1 0,1
1208,22 67 1 3 11 17,1
1209,2 7 1 1 2 1,1
1210,16 16 1 3 16 0,1
1211,18 59 4 6 8 4,1
1212,15 87 4 7 5 27,1
1213,25 1 1 1 1 0,1
1214,13 6 1 1 2 1,1
1215,8 8 1 2 1 3,1
1216,18 4 1 1 2 0,1
1217,9 6 1 1 2 1,1
1218,7 11 1 1 5 1,1
1219,18 121 2 5 15 0,0
1220,0 5 1 1 2 0,1
1221,26 12 1 1 1 1,1
1222,13 11 1 1 4 2,1
1223,14 28 2 2 3 8,1
1224,35 8 1 1 2 1,1
1225,18 79 3 4 7 7,0
1226,7 104 7 8 23 11,1
1227,12 5 1 1 4 0,1
1228,7 125 9 10 20 14,0
1229,4 1 1 1 1 0,1
1230,16 1 1 1 1 0,1
1231,29 46 8 14 14 8,0
1232,15 5 2 2 2 3,1
1233,30 1 1 1 1 0,1
1234,12 11 2 2 2 1,0
1235,7 67 6 8 13 14,1
1236,7 15 2 3 4 2,1
1237,17 16 1 2 5 3,1
1238,10 10 1 1 3 1,1
1239,4 126 3 4 18 19,0
1240,30 1 1 1 1 0,1
1241,15 22 1 2 1 6,1
1242,15 1 1 1 1 0,1
1243,25 1 1 1 1 0,1
1244,1 96 4 5 5 23,0
1245,9 80 3 3 9 12,1
1246,9 13 1 1 2 1,1
1247,7 123 3 8 18 38,0
1248,18 87 2 2 23 15,1
1249,4 21 4 5 2 8,1
1250,4 9 1 1 2 2,1
1251,34 2 1 1 2 0,1
1252,6 264 6 9 21 42,0
1253,8 49 1 3 2 13,1
1254,3 107 7 9 10 32,0
1255,27 256 16 15 35 78,0
1256,19 1 1 1 1 0,1
1257,4 205 9 11 13 64,0
1258,15 160 10 7 21 50,0
1259,15 332 8 6 107 57,0
1260,35 5 1 1 2 0,1
1261,35 11 1 2 3 1,1
1262,11 69 1 2 6 14,1
1263,7 6 1 1 2 0,1
1264,38 1 1 1 1 0,1
1265,23 8 1 1 1 2,1
1266,21 4 1 1 2 0,1
1267,1 2 1 1 2 0,1
1268,25 2 1 1 2 0,1
1269,1 2 1 1 2 0,1
1270,5 68 1 2 8 4,1
1271,7 1 1 1 1 0,1
1272,4 26 1 2 5 7,1
1273,9 177 5 3 22 38,0
1274,15 63 6 6 9 17,1
1275,18 119 4 7 7 18,1
1276,15 29 2 2 10 6,1
1277,4 118 2 9 11 34,0
1278,10 3 3 2 3 0,1
1279,4 315 7 9 31 59,0
1280,15 280 7 11 27 74,0
1281,8 22 1 3 1 7,1
1282,18 9 2 2 3 2,1
1283,22 1 1 1 1 0,1
1284,35 12 1 2 2 1,1
1285,9 29 1 2 8 7,1
1286,30 1 1 1 1 0,1
1287,7 6 1 1 5 0,1
1288,35 15 1 2 5 2,1
1289,11 24 2 2 5 2,1
1290,31 40 2 4 7 7,1
1291,3 6 1 1 2 1,1
1292,15 2 1 1 1 0,1
1293,15 63 1 2 2 18,1
1294,27 37 3 5 8 6,0
1295,23 9 1 1 2 2,1
1296,31 1 1 1 1 0,1
1297,15 243 7 6 25 59,0
1298,16 1 1 1 1 0,1
1299,28 10 2 2 4 2,1
1300,33 2 1 1 2 0,1
1301,38 1 1 1 1 0,1
1302,1 61 5 8 12 5,1
1303,4 388 7 12 23 68,0
1304,21 22 2 3 4 6,1
1305,15 58 6 6 17 19,1
1306,38 1 1 1 1 0,1
1307,9 7 1 1 3 1,1
1308,11 8 1 1 2 1,0
1309,13 1 1 2 5 0,1
1310,12 1 1 1 1 0,1
1311,7 14 1 1 5 2,1
1312,23 54 3 2 14 9,1
1313,34 1 1 1 1 0,1
1314,26 23 1 1 4 3,1
1315,21 122 2 5 16 21,1
1316,18 82 7 10 13 5,1
1317,17 6 1 1 2 1,1
1318,11 6 1 1 3 1,1
1319,16 79 4 5 16 2,1
1320,16 4 1 1 4 0,1
1321,26 724 11 12 23 71,0
1322,25 15 1 2 8 2,1
1323,11 15 1 1 3 2,1
1324,6 130 3 10 3 19,1
1325,37 1 1 1 1 0,1
1326,15 86 4 9 10 21,1
1327,11 6 1 1 3 1,1
1328,5 1 1 1 1 0,1
1329,1 105 6 8 8 14,0
1330,15 4 1 1 4 0,1
1331,11 2 1 1 2 0,1
1332,21 7 1 1 2 1,1
1333,11 1 1 1 1 0,0
1334,7 12 1 1 7 1,1
1335,21 17 2 3 3 5,1
1336,15 25 1 2 7 4,1
1337,1 1 1 1 1 0,1
1338,5 21 1 2 5 3,1
1339,4 10 1 2 3 2,1
1340,16 8 2 2 4 1,1
1341,1 12 2 2 3 2,1
1342,17 45 1 2 10 8,0
1343,31 1 1 1 1 0,1
1344,3 28 1 2 2 5,1
1345,4 171 5 7 11 32,0
1346,15 55 3 4 22 16,1
1347,21 1 1 1 1 0,1
1348,0 60 2 3 2 4,1
1349,11 39 2 2 12 7,1
1350,31 4 2 2 4 0,1
1351,1 108 9 10 15 25,0
1352,9 29 3 5 7 6,1
1353,1 1 1 1 1 0,1
1354,37 24 3 3 4 6,1
1355,15 4 1 1 1 1,1
1356,31 1 1 1 1 0,1
1357,24 7 1 1 3 1,1
1358,22 23 2 2 3 6,1
1359,11 8 1 2 1 1,1
1360,31 27 1 1 2 4,1
1361,15 15 2 2 6 2,1
1362,11 21 1 2 2 5,1
1363,12 18 2 1 3 4,1
1364,0 60 2 3 15 4,0
1365,4 2 2 2 2 0,1
1366,16 5 1 1 5 0,1
1367,28 1 1 1 3 1,1
1368,13 50 4 5 16 5,0
1369,6 15 3 5 17 8,1
1370,1 202 13 13 47 5,0
1371,4 283 8 10 30 65,0
1372,22 394 8 8 45 104,0
1373,11 1 1 1 1 0,1
1374,4 2 1 1 2 0,1
1375,15 3 1 1 1 0,1
1376,4 18 1 4 3 2,1
1377,11 24 2 2 4 4,1
1378,35 491 19 10 43 0,0
1379,21 1 1 1 1 0,1
1380,22 45 5 4 7 12,1
1381,22 13 1 2 2 3,1
1382,38 10 1 1 2 1,0
1383,27 473 9 17 16 59,0
1384,14 4 1 1 4 0,1
1385,21 400 11 13 19 37,0
1386,9 4 1 1 4 0,0
1387,2 5 1 1 1 1,1
1388,6 6 1 1 2 1,0
1389,9 13 1 1 2 0,1
1390,12 610 10 12 17 103,0
1391,0 573 4 9 22 70,1
1392,1 26 4 2 6 5,1
1393,11 1 1 1 1 0,1
1394,4 78 7 10 14 3,1
1395,1 7 1 2 3 0,1
1396,15 15 1 2 7 3,1
1397,7 106 4 3 14 22,1
1398,18 9 3 3 6 0,1
1399,18 44 2 2 10 11,1
1400,0 28 1 1 1 2,1
1401,1 52 4 4 9 13,1
1402,16 9 2 2 3 2,1
1403,21 1 1 1 1 0,1
1404,14 6 1 2 2 1,1
1405,20 10 2 2 4 1,1
1406,11 16 1 1 4 0,1
1407,9 25 1 1 9 4,1
1408,15 50 2 3 10 16,1
1409,18 6 1 1 2 1,1
1410,1 238 5 7 42 55,0
1411,28 5 1 1 2 1,1
1412,28 170 11 8 23 25,0
1413,22 1 1 1 1 0,1
1414,5 1 1 1 4 0,1
1415,4 61 6 8 7 11,0
1416,7 8 1 1 2 1,1
1417,22 40 2 3 6 11,1
1418,15 457 9 12 42 103,0
1419,12 50 3 3 15 5,0
1420,23 6 1 1 2 1,1
1421,4 1 1 1 1 0,1
1422,26 111 2 2 4 13,1
1423,15 48 2 4 10 8,1
1424,11 12 1 2 5 1,1
1425,34 29 2 4 5 4,1
1426,4 26 1 1 13 1,1
1427,16 286 11 13 28 39,0
1428,7 6 1 1 2 1,1
1429,9 11 1 1 2 1,1
1430,1 5 1 1 5 0,1
1431,12 1 1 1 1 0,1
1432,18 10 1 1 4 1,1
1433,13 28 3 3 4 6,1
1434,6 1 1 1 1 0,1
1435,11 385 4 6 30 107,0
1436,25 216 2 8 5 1,1
1437,17 7 1 1 3 1,1
1438,4 219 8 11 9 59,1
1439,25 1 1 1 1 0,1
1440,11 200 10 14 22 19,0
1441,28 322 4 9 17 37,0
1442,26 607 17 10 62 100,0
1443,10 9 1 2 1 1,1
1444,6 26 2 4 6 7,1
1445,7 11 2 2 4 2,1
1446,10 1 1 1 1 0,1
1447,7 3 1 1 3 0,1
1448,18 9 1 2 2 2,1
1449,18 89 10 8 31 0,0
1450,15 25 1 2 2 6,0
1451,4 1 1 1 1 0,1
1452,11 17 1 1 2 2,1
1453,7 33 2 3 10 3,1
1454,34 5 1 1 3 0,1
1455,13 15 1 1 4 3,1
1456,4 255 8 7 35 66,1
1457,11 8 1 2 4 1,1
1458,7 10 1 1 7 0,1
1459,6 165 12 13 17 53,0
1460,9 38 1 2 4 10,1
1461,22 257 6 10 15 85,0
1462,7 4 1 1 2 0,1
1463,2 11 1 1 1 3,1
1464,5 454 10 12 70 22,0
1465,11 2 1 1 2 0,1
1466,0 2 1 1 2 0,1
1467,16 10 2 2 4 1,1
1468,7 1 1 1 1 0,1
1469,34 1 1 1 1 0,1
1470,7 11 4 3 6 1,1
1471,17 159 8 11 23 25,0
1472,27 121 5 6 5 14,0
1473,23 4 1 1 3 0,1
1474,18 83 7 4 16 0,0
1475,6 1 1 1 1 0,1
1476,4 38 1 2 5 11,1
1477,16 3 2 3 3 0,1
1478,15 134 7 5 13 29,1
1479,5 15 1 2 9 1,1
1480,14 1 1 1 1 0,1
1481,0 83 10 8 31 21,1
1482,13 1 1 1 1 0,1
1483,13 37 1 1 5 8,1
1484,28 18 2 1 2 5,1
1485,9 34 4 6 6 6,1
1486,4 4 1 1 2 0,1
1487,5 2 2 2 2 0,1
1488,31 14 1 1 9 1,1
1489,4 21 2 2 7 2,1
1490,18 200 6 7 21 33,1
1491,7 23 3 3 11 2,1
1492,1 170 3 7 28 32,0
1493,9 85 5 7 8 23,1
1494,35 2 1 1 2 0,1
1495,11 20 3 4 5 4,0
1496,2 91 1 3 17 11,1
1497,23 26 2 2 19 1,1
1498,4 2 1 1 2 0,1
1499,9 2 1 1 2 0,1
1500,11 14 2 2 2 2,1
1501,22 5 2 2 3 0,1
1502,1 108 8 7 16 6,1
1503,2 16 1 1 3 3,1
1504,0 54 1 2 7 5,1
1505,27 41 2 4 9 8,0
1506,7 6 1 1 2 1,0
1507,4 8 1 2 3 0,1
1508,27 24 1 1 3 3,1
1509,7 18 2 2 5 2,0
1510,26 7 1 2 1 1,1
1511,8 15 1 2 4 3,1
1512,7 40 1 2 5 11,1
1513,18 91 9 11 13 8,0
1514,7 259 22 13 49 61,0
1515,18 2 1 1 2 0,1
1516,0 3 3 3 3 0,0
1517,0 39 3 3 7 2,0
1518,2 1 1 1 1 0,1
1519,30 11 2 2 6 11,1
1520,7 11 1 1 2 2,1
1521,21 19 3 2 7 0,1
1522,31 60 3 4 6 3,1
1523,30 11 1 1 6 0,1
1524,26 23 1 3 4 5,1
1525,7 81 7 5 15 17,0
1526,5 7 5 5 5 0,0
1527,25 155 4 4 11 42,0
1528,4 15 1 2 6 3,1
1529,32 6 1 1 1 1,1
1530,22 2 1 1 2 0,1
1531,21 1 1 1 1 0,1
1532,1 5 2 2 2 0,1
1533,1 9 1 2 2 2,1
1534,3 1 1 1 1 0,0
1535,9 24 1 1 4 4,1
1536,13 62 2 3 9 9,1
1537,2 195 6 5 12 36,0
1538,4 114 2 8 15 55,0
1539,11 1 1 1 1 0,1
1540,7 1 1 1 1 0,1
1541,7 1 1 1 1 0,1
1542,15 90 6 8 8 23,1
1543,35 6 1 1 2 1,1
1544,1 1 1 1 1 0,1
1545,15 5 1 2 5 0,1
1546,7 21 3 4 4 6,1
1547,3 31 3 5 5 1,1
1548,11 2 1 1 2 0,1
1549,16 440 11 12 34 32,0
1550,22 1 1 1 1 0,1
1551,16 14 1 3 1 3,1
1552,21 37 2 4 13 2,1
1553,35 70 1 2 4 6,0
1554,23 576 12 12 50 59,0
1555,12 11 5 4 6 2,1
1556,11 2 1 1 2 0,1
1557,9 28 3 3 11 5,1
1558,1 17 1 2 4 4,1
1559,8 68 6 6 7 9,1
1560,4 23 1 1 12 2,1
1561,18 496 17 12 92 69,0
1562,0 5 3 3 2 0,1
1563,9 36 7 7 14 0,1
1564,31 268 4 10 27 55,1
1565,5 9 1 3 2 2,1
1566,1 3 1 1 2 0,1
1567,35 316 8 11 24 54,0
1568,4 7 1 2 1 2,1
1569,16 8 1 1 2 2,1
1570,4 91 3 4 12 20,1
1571,4 54 3 5 8 5,1
1572,20 88 4 10 7 3,1
1573,11 37 1 2 5 7,1
1574,4 8 1 1 4 1,1
1575,1 16 2 3 2 0,0
1576,6 25 3 5 27 38,1
1577,13 8 1 1 2 2,1
1578,3 81 2 3 8 1,1
1579,7 14 1 2 3 3,1
1580,14 1 1 1 1 0,1
1581,31 1 2 2 2 0,1
1582,14 1 1 1 1 0,1
1583,0 32 3 5 10 4,1
1584,23 11 2 2 4 2,1
1585,4 8 1 1 4 1,0
1586,5 2 1 1 2 0,1
1587,17 31 1 2 1 4,1
1588,10 6 1 1 2 1,1
1589,7 1 1 2 5 5,1
1590,16 93 1 2 9 14,1
1591,16 10 1 1 4 1,1
1592,7 241 15 11 39 25,0
1593,15 181 7 7 41 41,1
1594,21 1 1 1 1 0,0
1595,18 1 1 1 1 0,1
1596,4 91 3 7 4 30,1
1597,3 4 1 1 4 0,1
1598,18 22 2 4 4 1,1
1599,15 37 1 4 11 8,1
1600,7 8 1 1 1 1,1
1601,4 19 1 3 4 1,1
1602,10 6 1 1 3 1,1
1603,13 28 1 2 5 5,1
1604,8 1 1 1 1 0,1
1605,22 8 1 1 2 1,1
1606,27 331 11 10 18 81,0
1607,11 20 1 2 1 4,1
1608,18 151 8 12 18 45,0
1609,7 6 1 1 2 1,1
1610,26 15 1 1 3 2,1
1611,9 12 1 1 2 3,1
1612,11 14 2 2 5 0,1
1613,4 69 3 7 15 3,1
1614,33 24 1 1 2 3,1
1615,21 1 1 1 1 0,1
1616,31 7 2 3 2 2,1
1617,1 7 1 1 2 1,1
1618,0 382 7 8 21 44,1
1619,7 9 2 2 4 1,1
1620,9 23 3 2 11 0,1
1621,17 1 1 1 1 0,1
1622,38 11 1 1 3 1,1
1623,2 20 4 4 4 4,1
1624,21 52 1 3 10 0,1
1625,21 23 3 3 6 6,1
1626,2 29 1 3 2 1,1
1627,22 238 12 12 30 13,0
1628,20 1 1 1 1 0,1
1629,9 1 1 1 1 0,1
1630,9 29 3 3 5 8,1
1631,22 71 4 4 8 20,1
1632,28 23 4 3 14 8,0
1633,7 6 1 1 2 1,1
1634,13 18 1 4 4 4,1
1635,4 2 1 1 2 0,1
1636,1 25 2 4 6 6,1
1637,4 115 4 3 36 19,0
1638,18 14 1 2 2 4,1
1639,16 215 1 2 2 39,1
1640,0 74 2 3 8 1,1
1641,31 17 1 3 4 4,1
1642,4 124 8 8 15 43,0
1643,7 88 3 4 24 10,1
1644,1 20 1 2 2 6,1
1645,1 1 1 1 1 0,1
1646,15 13 1 1 5 2,0
1647,22 262 9 8 51 24,1
1648,1 9 2 2 5 1,1
1649,7 1 1 1 1 0,1
1650,1 20 1 2 3 6,1
1651,25 22 3 4 11 2,1
1652,11 13 2 3 2 3,1
1653,34 2 1 1 2 0,1
1654,11 45 2 4 2 10,0
1655,7 6 1 1 2 1,1
1656,9 1 1 1 1 0,0
1657,4 101 8 6 9 6,1
1658,3 316 10 5 24 5,0
1659,10 1 1 1 1 0,1
1660,26 22 1 1 1 3,1
1661,0 6 1 2 2 1,1
1662,7 28 2 4 7 5,1
1663,34 9 1 3 2 2,1
1664,10 1 1 1 1 0,1
1665,4 14 1 2 5 3,1
1666,20 107 1 6 11 1,0
1667,33 1 1 1 1 0,1
1668,13 14 2 2 3 3,1
1669,11 75 2 2 6 17,0
1670,9 20 2 2 6 2,1
1671,4 154 6 7 30 10,0
1672,21 7 1 2 1 1,1
1673,21 80 4 5 9 17,1
1674,1 48 2 3 6 15,1
1675,18 30 1 2 2 4,1
1676,7 1 1 2 2 2,1
1677,11 14 2 3 7 1,1
1678,15 5 1 1 4 0,0
1679,18 106 4 4 11 4,0
1680,26 9 1 1 2 2,1
1681,4 5 1 1 1 1,1
1682,7 2 1 1 2 0,1
1683,34 14 1 1 5 2,1
1684,38 13 1 1 2 3,1
1685,16 20 1 1 5 5,1
1686,23 69 3 3 10 2,1
1687,11 36 1 1 5 5,1
1688,16 2 1 1 2 0,1
1689,22 205 5 8 21 54,0
1690,7 143 9 8 17 33,0
1691,4 3 1 1 3 0,1
1692,1 48 2 4 4 12,1
1693,15 107 13 11 20 54,1
1694,8 13 1 1 3 0,1
1695,16 15 2 2 4 2,1
1696,28 1 1 1 1 0,1
1697,15 104 3 5 22 26,1
1698,6 28 4 3 7 7,1
1699,21 29 2 1 6 5,1
1700,13 70 1 4 13 14,1
1701,34 7 1 1 3 1,1
